match_id,match_type,ball_type,status,start_datetime,city_id,city_name,ground_id,ground_name,tournament_id,tournament_name,tournament_category,tournament_round_id,tournament_round_name,team_a_id,team_a_name,team_a_summary,team_b_id,team_b_name,team_b_summary,toss_details,win_by,winning_team,match_result,is_dl,is_super_over,fetched_at
300436,Limited Overs,TENNIS,past,2019-03-09T04:30:00.000Z,3003,Pune,20374,DonBoscoSchool Yerwada,44457,3rd Edition Of Box Cricket 2019,,68635,Round Two,276386,WK Terminators,32/7,276365,Team Mirage,35/3,Toss: Team Mirage opt to field,4 wickets,Team Mirage,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
300902,Limited Overs,TENNIS,past,2019-03-09T08:29:52.000Z,3003,Pune,20374,DonBoscoSchool Yerwada,44457,3rd Edition Of Box Cricket 2019,,68636,Quarter Final,276366,Report Warriors,61/4,276365,Team Mirage,61/5,Toss: Team Mirage opt to field,Super Over,Team Mirage,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
301083,Limited Overs,TENNIS,past,2019-03-09T10:01:17.000Z,3003,Pune,20374,DonBoscoSchool Yerwada,44457,3rd Edition Of Box Cricket 2019,,68637,Semi Final,67215,WK Patriots,27/7,276365,Team Mirage,28/1,Toss: Team Mirage opt to field,6 wickets,Team Mirage,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
301200,Limited Overs,TENNIS,past,2019-03-09T11:23:48.000Z,3003,Pune,20374,DonBoscoSchool Yerwada,44457,3rd Edition Of Box Cricket 2019,,68638,Final,276116,WK Dream 11 Cricket Blast,23/7,276365,Team Mirage,25/1,Toss: Team Mirage opt to field,6 wickets,Team Mirage,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
343615,Limited Overs,TENNIS,past,2019-04-13T03:11:24.000Z,3003,Pune,5062,Vision Cricket Academy Ground,50933,KOMTI CHAMPIONS LEAGUE 2019,,81925,League Matches,315344,Khadki Royals (KCL),51/4,315346,KOMTI WARRIORS (KCL),52/2,Toss: KOMTI WARRIORS (KCL) opt to field,8 wickets,KOMTI WARRIORS (KCL),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
343619,Limited Overs,TENNIS,past,2019-04-13T05:12:56.000Z,3003,Pune,5062,Vision Cricket Academy Ground,50933,KOMTI CHAMPIONS LEAGUE 2019,,81925,League Matches,315344,Khadki Royals (KCL),82/4,315343,Tiger (KCL),56/6,Toss: Khadki Royals (KCL) opt to bat,26 runs,Khadki Royals (KCL),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
343629,Limited Overs,TENNIS,past,2019-04-13T08:06:20.000Z,3003,Pune,5062,Vision Cricket Academy Ground,50933,KOMTI CHAMPIONS LEAGUE 2019,,81925,League Matches,315344,Khadki Royals (KCL),88/2,314683,MAVALA (KCL),68/2,Toss: Khadki Royals (KCL) opt to bat,20 runs,Khadki Royals (KCL),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
343637,Limited Overs,TENNIS,past,2019-04-14T05:29:03.000Z,3003,Pune,5062,Vision Cricket Academy Ground,50933,KOMTI CHAMPIONS LEAGUE 2019,,81925,League Matches,315350,Master blaster (KCL),41/6,315344,Khadki Royals (KCL),42/1,Toss: Master blaster (KCL) opt to bat,9 wickets,Khadki Royals (KCL),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
347030,Limited Overs,TENNIS,past,2019-04-14T07:58:00.000Z,3003,Pune,5062,Vision Cricket Academy Ground,50933,KOMTI CHAMPIONS LEAGUE 2019,,82484,Qualifier 1,315350,Master blaster (KCL),59/4,315344,Khadki Royals (KCL),60/2,Toss: Master blaster (KCL) opt to bat,8 wickets,Khadki Royals (KCL),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
347372,Limited Overs,TENNIS,past,2019-04-14T11:28:01.000Z,3003,Pune,5062,Vision Cricket Academy Ground,50933,KOMTI CHAMPIONS LEAGUE 2019,,82577,Final,315344,Khadki Royals (KCL),47/5,315346,KOMTI WARRIORS (KCL),48/4,Toss: Khadki Royals (KCL) opt to bat,6 wickets,KOMTI WARRIORS (KCL),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
722256,Limited Overs,TENNIS,past,2020-01-18T04:13:57.000Z,3003,Pune,2071,Legend Cricket Academy Ground,100143,EPAM Premier League,,168614,League Matches,569798,EPAM Sky Blue,91/3,569797,EPAM Red,64/2,Toss: EPAM Red opt to field,27 runs,EPAM Sky Blue,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
723149,Limited Overs,TENNIS,past,2020-01-18T07:01:58.000Z,3003,Pune,2071,Legend Cricket Academy Ground,100143,EPAM Premier League,,168614,League Matches,569795,Team Badlapur,88/5,569798,EPAM Sky Blue,82/3,Toss: Team Badlapur opt to bat,6 runs,Team Badlapur,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
723568,Limited Overs,TENNIS,past,2020-01-18T09:22:09.000Z,3003,Pune,2071,Legend Cricket Academy Ground,100143,EPAM Premier League,,171183,Final,569798,EPAM Sky Blue,74/7,569796,Team Mirzapur,75/5,Toss: Team Mirzapur opt to field,5 wickets,Team Mirzapur,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
757082,Limited Overs,TENNIS,past,2020-02-01T02:22:10.000Z,3003,Pune,96551,Baner Pune,106321,Mini KPL 2020,,180051,League Matches,315344,Khadki Royals (KCL),71/4,315346,KOMTI WARRIORS (KCL),72/3,Toss: Khadki Royals (KCL) opt to bat,13 wickets,KOMTI WARRIORS (KCL),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
775964,Limited Overs,TENNIS,past,2020-02-08T06:14:16.000Z,3003,Pune,13721,Symbiosis Cricket Ground,108040,TechMahindra Premier League,,183179,League Matches,612902,TPL JAGUARS 2020,73/3,612901,TPL RHINOS 2020,68/8,Toss: TPL RHINOS 2020 opt to field,5 runs,TPL JAGUARS 2020,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
775977,Limited Overs,TENNIS,past,2020-02-08T12:11:06.000Z,3003,Pune,13721,Symbiosis Cricket Ground,108040,TechMahindra Premier League,,183179,League Matches,612902,TPL JAGUARS 2020,40/8,612895,TPL BULLS 2020,41/3,Toss: TPL BULLS 2020 opt to field,7 wickets,TPL BULLS 2020,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
775985,Limited Overs,TENNIS,past,2020-02-08T14:21:41.000Z,3003,Pune,13721,Symbiosis Cricket Ground,108040,TechMahindra Premier League,,183179,League Matches,612902,TPL JAGUARS 2020,55/5,612903,TPL TUSKERS 2020,56/1,Toss: TPL JAGUARS 2020 opt to bat,9 wickets,TPL TUSKERS 2020,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
779140,Limited Overs,TENNIS,past,2020-02-09T02:33:06.000Z,2880,Khadki,120090,Khadki,106321,Mini KPL 2020,,180051,League Matches,315344,Khadki Royals (KCL),63/5,603833,Sinhgad Mavla,65/3,Toss: Khadki Royals (KCL) opt to bat,7 wickets,Sinhgad Mavla,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
781641,Limited Overs,TENNIS,past,2020-02-09T09:20:00.000Z,3003,Pune,13721,Symbiosis Cricket Ground,108040,TechMahindra Premier League,,185909,Warm up Match,612902,TPL JAGUARS 2020,58/5,612900,TPL PANTHERS 2020,62/5,Toss: TPL JAGUARS 2020 opt to bat,5 wickets,TPL PANTHERS 2020,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
789493,Limited Overs,TENNIS,past,2020-02-16T03:47:09.000Z,3003,Pune,96551,Baner Pune,106321,Mini KPL 2020,,180051,League Matches,315350,Master blaster (KCL),70/6,315344,Khadki Royals (KCL),72/0,Toss: Master blaster (KCL) opt to bat,10 wickets,Khadki Royals (KCL),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
789514,Limited Overs,TENNIS,past,2020-02-16T06:00:03.000Z,3003,Pune,96551,Baner Pune,106321,Mini KPL 2020,,180051,League Matches,603262,Komti Titans,79/2,315344,Khadki Royals (KCL),80/1,Toss: Khadki Royals (KCL) opt to field,9 wickets,Khadki Royals (KCL),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
800558,Limited Overs,TENNIS,past,2020-02-16T09:31:00.000Z,3003,Pune,96551,Baner Pune,106321,Mini KPL 2020,,190756,Semi Final,315344,Khadki Royals (KCL),112/1,603833,Sinhgad Mavla,56/8,Toss: Sinhgad Mavla opt to field,56 runs,Khadki Royals (KCL),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
800981,Limited Overs,TENNIS,past,2020-02-16T10:59:36.000Z,3003,Pune,96551,Baner Pune,106321,Mini KPL 2020,,190836,Final,315344,Khadki Royals (KCL),83/5,315346,KOMTI WARRIORS (KCL),88/2,Toss: KOMTI WARRIORS (KCL) opt to field,8 wickets,KOMTI WARRIORS (KCL),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
1409985,Limited Overs,LEATHER,past,2021-01-21T04:43:00.000Z,2964,Nashik,190215,Sayyad Pimpri 1,119086,Hakim Trophy Open B Division 2020,,203496,League Matches,677078,Niwec Cricket Team Hakim2K20,176/10,677077,Sinner A Hakim2K20,81/10,Toss: Niwec Cricket Team Hakim2K20 opt to bat,95 runs,Niwec Cricket Team Hakim2K20,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
1468869,Limited Overs,LEATHER,past,2021-02-01T04:22:00.000Z,2964,Nashik,884,Mahatma Nagar Cricket Stadium,119086,Hakim Trophy Open B Division 2020,,203496,League Matches,677079,NDCA Morning C Hakim2K20,165/10,677077,Sinner A Hakim2K20,132/9,Toss: NDCA Morning C Hakim2K20 opt to bat,33 runs,NDCA Morning C Hakim2K20,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
1470457,Limited Overs,LEATHER,past,2021-01-31T05:00:02.000Z,3058,Sinnar,43697,SSK CRICKET GROUND,,,,,,483876,Nashik Fighter XI,175/10,1104686,Sinner Open,178/3,Toss: Nashik Fighter XI opt to bat,7 wickets,Sinner Open,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
1694437,Limited Overs,LEATHER,past,2021-03-18T04:16:00.000Z,2964,Nashik,190215,Sayyad Pimpri 1,235700,T- 20  BHAU MALUSARE TROPHY  2020-  21,,387649,League Matches,1250805,Ekta Cricket Academy C ( M),129/10,1251023,Sinner Cricket Club A ( M),130/5,Toss: Ekta Cricket Academy C ( M) opt to bat,5 wickets,Sinner Cricket Club A ( M),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
1729645,Limited Overs,LEATHER,past,2021-03-25T04:30:19.000Z,2964,Nashik,78834,SSK PUBLIC SCHOOL,235700,T- 20  BHAU MALUSARE TROPHY  2020-  21,,387649,League Matches,1250808,Panchvati Cricket Club B ( M),111/10,1251023,Sinner Cricket Club A ( M),112/3,Toss: Sinner Cricket Club A ( M) opt to field,7 wickets,Sinner Cricket Club A ( M),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
1985168,Limited Overs,LEATHER,past,2021-06-27T04:44:00.000Z,3058,Sinnar,140315,GMD College,,,,,,483876,Nashik Fighter XI,90/10,1251023,Sinner Cricket Club A ( M),91/6,Toss: Nashik Fighter XI opt to bat,4 wickets,Sinner Cricket Club A ( M),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
2030383,Limited Overs,LEATHER,past,2021-07-11T06:44:35.000Z,3058,Sinnar,140315,GMD College,,,,,,483876,Nashik Fighter XI,155/10,1251023,Sinner Cricket Club A ( M),159/6,Toss: Nashik Fighter XI opt to bat,4 wickets,Sinner Cricket Club A ( M),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
2207540,Limited Overs,LEATHER,past,2021-09-05T10:44:06.000Z,3058,Sinnar,140315,GMD College,,,,,,1251023,Sinner Cricket Club A ( M),157/10,483876,Nashik Fighter XI,133/10,Toss: Sinner Cricket Club A ( M) opt to bat,24 runs,Sinner Cricket Club A ( M),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
2384124,Limited Overs,LEATHER,past,2021-10-24T06:01:00.000Z,3058,Sinnar,43697,SSK CRICKET GROUND,,,,,,483876,Nashik Fighter XI,194/10,1627841,Cricket Club Of Sinnar 11 Open,195/4,Toss: Nashik Fighter XI opt to bat,6 wickets,Cricket Club Of Sinnar 11 Open,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
2464431,Limited Overs,LEATHER,past,2021-11-11T04:52:25.000Z,2964,Nashik,78834,SSK PUBLIC SCHOOL,,,,,,1712490,Sw Cricket Academy11,135/10,1627841,Cricket Club Of Sinnar 11 Open,116/10,Toss: Sw Cricket Academy11 opt to bat,19 runs,Sw Cricket Academy11,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
3048139,Limited Overs,TENNIS,past,2022-02-26T18:19:25.000Z,3003,Pune,221429,Maidan turf,369115,SSG Cricket Tournament-1,,635326,League Matches,2167204,C-Deepesh,40/7,2167203,B-Kumar,41/1,Toss: C-Deepesh opt to bat,7 wickets,B-Kumar,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
3048145,Limited Overs,TENNIS,past,2022-02-26T18:53:19.000Z,3003,Pune,221429,Maidan turf,369115,SSG Cricket Tournament-1,,635326,League Matches,2167204,C-Deepesh,51/7,2167200,A-Paras,52/2,Toss: A-Paras opt to field,6 wickets,A-Paras,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
3145969,Limited Overs,TENNIS,past,2022-03-06T01:35:40.000Z,3003,Pune,5062,Vision Cricket Academy Ground,380016,Sinhagad Mavla VS KhadkiRoyals,,,,315344,Khadki Royals (KCL),81/7,603833,Sinhagad Mavla,85/2,Toss: Khadki Royals (KCL) opt to bat,8 wickets,Sinhagad Mavla,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
3177076,Limited Overs,TENNIS,past,2022-03-06T02:43:59.000Z,3003,Pune,5062,Vision Cricket Academy Ground,380016,Sinhagad Mavla VS KhadkiRoyals,,,,603833,Sinhagad Mavla,70/2,315344,Khadki Royals (KCL),71/4,Toss: Sinhagad Mavla opt to bat,6 wickets,Khadki Royals (KCL),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
3264087,Limited Overs,LEATHER,past,2022-03-17T04:09:19.000Z,2964,Nashik,7519,Golf Club G2,322312,LATE. BHAU MALUSURE T-20 TROPHY  ( B DIVISION) -2021-22,,547473,League Matches,159422,Mothe Baba Dapur (LSBM2019),111/10,1809638,Panchavati Champion,112/6,Toss: Mothe Baba Dapur (LSBM2019) opt to bat,4 wickets,Panchavati Champion,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
3278030,Limited Overs,TENNIS,past,2022-03-19T02:11:50.000Z,3003,Pune,252239,AFK Cricket Ground Khadki,392918,KhadkiRoyals VS AllStars,,,,315344,Khadki Royals (KCL),86/4,2238751,All Stars (KCL),74/8,Toss: Khadki Royals (KCL) opt to bat,12 runs,Khadki Royals (KCL),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
3280018,Limited Overs,TENNIS,past,2022-03-19T03:29:17.000Z,3003,Pune,252239,AFK Cricket Ground Khadki,392918,KhadkiRoyals VS AllStars,,,,2238751,All Stars (KCL),86/4,315344,Khadki Royals (KCL),87/3,Toss: Khadki Royals (KCL) opt to field,7 wickets,Khadki Royals (KCL),Resulted,0,0,2026-08-31T09:04:12.585351+00:00
3333119,Limited Overs,TENNIS,past,2022-03-26T03:23:51.000Z,3003,Pune,23514,Varroc Cricket Academy Ground,397516,KOMTI CHAMPIONS LEAGUE -2,,688819,League Matches,2374566,KAHDKI ROYALS,73/7,2374589,SINGHAD MAVLA,65/7,Toss: SINGHAD MAVLA opt to field,8 runs,KAHDKI ROYALS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
3333137,Limited Overs,TENNIS,past,2022-03-26T08:27:46.000Z,3003,Pune,23514,Varroc Cricket Academy Ground,397516,KOMTI CHAMPIONS LEAGUE -2,,688819,League Matches,2374559,RUCHA TITANS,72/4,2374566,KAHDKI ROYALS,55/9,Toss: RUCHA TITANS opt to bat,17 runs,RUCHA TITANS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
3333157,Limited Overs,TENNIS,past,2022-03-27T04:16:58.000Z,3003,Pune,23514,Varroc Cricket Academy Ground,397516,KOMTI CHAMPIONS LEAGUE -2,,688819,League Matches,2374574,KCL MASTER BLASTER,66/4,2374566,KAHDKI ROYALS,65/8,Toss: KCL MASTER BLASTER opt to bat,1 run,KCL MASTER BLASTER,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
3656515,Limited Overs,OTHER,past,2022-05-14T01:29:10.000Z,3003,Pune,5062,Vision Cricket Academy Ground,,,,,,1658243,Rallyshire,92/4,315344,Khadki Royals (KCL),32/5,Toss: Rallyshire opt to bat,60 runs,Rallyshire,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
3657573,Limited Overs,TENNIS,past,2022-05-14T02:51:15.000Z,3003,Pune,5062,Vision Cricket Academy Ground,,,,,,1658243,Rallyshire,Yet to bat,315344,Khadki Royals (KCL),Yet to bat,Toss: Rallyshire opt to bat,Abandoned,,Abandoned,0,0,2026-08-31T09:04:12.585351+00:00
3857600,Limited Overs,TENNIS,past,2022-06-11T05:57:59.000Z,3003,Pune,5062,Vision Cricket Academy Ground,410451,Friendship Cup 2022,,756778,League Matches,2681274,Khadki Royals,83/10,1658243,Rallyshire,77/9,Toss: Rallyshire opt to field,6 runs,Khadki Royals,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
3857650,Limited Overs,TENNIS,past,2022-06-11T10:49:28.000Z,3003,Pune,5062,Vision Cricket Academy Ground,410451,Friendship Cup 2022,,756778,League Matches,2681274,Khadki Royals,94/5,315350,Master blaster (KCL),85/8,Toss: Khadki Royals opt to bat,9 runs,Khadki Royals,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
3869024,Limited Overs,TENNIS,past,2022-06-12T05:03:20.000Z,3003,Pune,5062,Vision Cricket Academy Ground,410451,Friendship Cup 2022,,756778,League Matches,2681274,Khadki Royals,97/5,1825028,PSRDA PANTHERS,88/5,Toss: Khadki Royals opt to bat,9 runs,Khadki Royals,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
3869050,Limited Overs,TENNIS,past,2022-06-12T07:29:31.000Z,3003,Pune,5062,Vision Cricket Academy Ground,410451,Friendship Cup 2022,,756778,League Matches,2681274,Khadki Royals,81/7,603833,Sinhagad Mavla,82/6,Toss: Khadki Royals opt to bat,4 wickets,Sinhagad Mavla,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
3880872,Limited Overs,TENNIS,past,2022-06-12T10:30:00.000Z,3003,Pune,5062,Vision Cricket Academy Ground,410451,Friendship Cup 2022,,756779,Final,1825028,PSRDA PANTHERS,85/4,2681274,Khadki Royals,86/1,Toss: PSRDA PANTHERS opt to bat,9 wickets,Khadki Royals,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
4226259,Limited Overs,TENNIS,past,2022-08-20T07:41:53.000Z,3003,Pune,259511,suyash club Bavdhan,467143,EPAM Box Cricket League 2022,,829048,League Matches,2952287,EPAM Avengers,43/5,2951520,EPAM Daredevils,37/4,Toss: EPAM Daredevils opt to field,6 runs,EPAM Avengers,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
4226271,Limited Overs,TENNIS,past,2022-08-20T06:01:45.000Z,3003,Pune,259511,suyash club Bavdhan,467143,EPAM Box Cricket League 2022,,829048,League Matches,2952438,EPAM Thunderbolts,20/7,2951520,EPAM Daredevils,22/0,Toss: EPAM Thunderbolts opt to bat,7 wickets,EPAM Daredevils,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
4226330,Limited Overs,TENNIS,past,2022-08-20T03:49:42.000Z,3003,Pune,259511,suyash club Bavdhan,467143,EPAM Box Cricket League 2022,,829048,League Matches,2952575,Puneri Paltan,35/6,2951536,EPAM INDIANS,42/2,Toss: Puneri Paltan opt to bat,5 wickets,EPAM INDIANS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
4226333,Limited Overs,TENNIS,past,2022-08-20T05:17:25.000Z,3003,Pune,259511,suyash club Bavdhan,467143,EPAM Box Cricket League 2022,,829048,League Matches,2951571,EPAM Riders,53/2,2951536,EPAM INDIANS,58/2,Toss: EPAM INDIANS opt to field,5 wickets,EPAM INDIANS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
4226335,Limited Overs,TENNIS,past,2022-08-20T06:23:51.000Z,3003,Pune,259511,suyash club Bavdhan,467143,EPAM Box Cricket League 2022,,829048,League Matches,2952522,EPAM Rangers,27/7,2951536,EPAM INDIANS,28/3,Toss: EPAM INDIANS opt to field,4 wickets,EPAM INDIANS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
4226341,Limited Overs,TENNIS,past,2022-08-20T08:24:23.000Z,3003,Pune,259511,suyash club Bavdhan,467143,EPAM Box Cricket League 2022,,829048,League Matches,2951571,EPAM Riders,48/4,2952575,Puneri Paltan,28/5,Toss: EPAM Riders opt to bat,20 runs,EPAM Riders,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
4226344,Limited Overs,TENNIS,past,2022-08-20T09:09:43.000Z,3003,Pune,259511,suyash club Bavdhan,467143,EPAM Box Cricket League 2022,,829048,League Matches,2952575,Puneri Paltan,44/5,2952522,EPAM Rangers,32/4,Toss: EPAM Rangers opt to field,12 runs,Puneri Paltan,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
4226350,Limited Overs,TENNIS,past,2022-08-20T10:07:02.000Z,3003,Pune,259511,suyash club Bavdhan,467143,EPAM Box Cricket League 2022,,829048,League Matches,2951571,EPAM Riders,43/6,2952522,EPAM Rangers,31/6,Toss: EPAM Riders opt to bat,12 runs,EPAM Riders,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
4233454,Limited Overs,TENNIS,past,2022-08-20T10:54:27.000Z,3003,Pune,259511,suyash club Bavdhan,467143,EPAM Box Cricket League 2022,,830022,Semi Final,2952022,Silent Killers,34/6,2951536,EPAM INDIANS,35/3,Toss: Silent Killers opt to bat,4 wickets,EPAM INDIANS,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
4233456,Limited Overs,TENNIS,past,2022-08-20T11:29:55.000Z,3003,Pune,259511,suyash club Bavdhan,467143,EPAM Box Cricket League 2022,,830022,Semi Final,2951571,EPAM Riders,25/4,2952287,EPAM Avengers,9/7,Toss: EPAM Avengers opt to field,16 runs,EPAM Riders,Resulted,0,0,2026-08-31T09:04:12.585351+00:00
